id_restaurant,rest_name,rest_url,rest_phone,rest_address,rest_reviews_number,rest_rating (from 1 to 5: the greater the value, the better the rating; -1: no rating)
112,Аркадий пельмень-бар,https://www.tripadvisor.ru/Restaurant_Review-g798123-d16756397-Reviews-Arkadiy_Pelmen_Bar-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 228-84-12,"Меркулова,  10А, Липецк 398036 Россия",3,3.5
113,Быханов,https://www.tripadvisor.ru/Restaurant_Review-g798123-d13464367-Reviews-Bykhanov-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 271-44-11,"ул. Тельмана, 19, Липецк 398002 Россия",5,3.5
114,"Гастробар ""Щепка""",https://www.tripadvisor.ru/Restaurant_Review-g798123-d13239408-Reviews-Gastrobar_Shchepka-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 991 344-44-13,"Ул. Стаханова, Д.2, Липецк 398000 Россия",8,3.5
115,Траян,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189375-Reviews-Trayan-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 277-93-61,"Петра Великого площадь, 1, Липецк 398001 Россия",2,4
116,Овертайм,https://www.tripadvisor.ru/Restaurant_Review-g798123-d8348481-Reviews-Overtaim-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 255-33-55,"Карла Маркса, 27, Липецк 398059 Россия",2,4
117,Де Бассус,https://www.tripadvisor.ru/Restaurant_Review-g798123-d12881671-Reviews-De_Bassus_Fisch-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 905 043-90-40,"ул. Плеханова, 37/6, Липецк 398050 Россия",10,3
118,Кружка,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6744372-Reviews-Kruzhka-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 234-60-74,"Терешковой, 13а, Липецк 398002 Россия",2,4
119,Шашлычная №1,https://www.tripadvisor.ru/Restaurant_Review-g798123-d8349576-Reviews-Shashlychnaya_No_1-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 271-11-23,"Максима Горького, 11а, Липецк 398001 Россия",1,5
120,Три богатыря,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6745093-Reviews-Tri_Bogatyrya-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 227-07-58,"Ленина, 33, Липецк 398020 Россия",2,4
121,Бирвиль,https://www.tripadvisor.ru/Restaurant_Review-g798123-d8344726-Reviews-Beerville-Lipetsk_Lipetsk_Oblast_Central_Russia.html,,"Желябова, 31, Липецк 398050 Россия",1,5
122,Бавария,https://www.tripadvisor.ru/Restaurant_Review-g798123-d8344677-Reviews-Bavaria-Lipetsk_Lipetsk_Oblast_Central_Russia.html,,"Мира проспект, 16, Липецк 398005 Россия",1,5
123,Мангал,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189296-Reviews-Mangal-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 235-26-32,"Газина, 12а, Липецк 398026 Россия",1,5
124,Пивбург,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6744672-Reviews-Pivburg-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 235-20-05,"Ушинского, 8, Липецк 398007 Россия",2,4
125,Кафе Онегин,https://www.tripadvisor.ru/Restaurant_Review-g798123-d7295633-Reviews-Cafe_Onegin-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 232-03-30,"ул. Космонавтов, 110, Липецк 398042 Россия",1,5
126,Coffee On Your Way,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189192-Reviews-Coffee_on_Your_Way-Lipetsk_Lipetsk_Oblast_Central_Russia.html,,"Белана, 26, Липецк 398036 Россия",1,4
127,Rioba,https://www.tripadvisor.ru/Restaurant_Review-g798123-d14075085-Reviews-Rioba-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 920 514-46-47,"ул. 50 Лет НЛМК , 8, Липецк 398059 Россия",1,4
128,Кафе 82,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189187-Reviews-Cafe_82-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 271-51-57,"Петра Великого площадь, 1, Липецк 398001 Россия",1,5
129,Belov,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189182-Reviews-Belov-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 250-58-88,"Октябрьская, 28, Липецк 398059 Россия",15,3.5
130,Ташир,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189366-Reviews-Tashir-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 251-79-60,"Советская, 66, Липецк 398001 Россия",5,3.5
131,Карусель,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189275-Reviews-Karusel-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 227-00-93,"Гагарина, 6, Липецк 398020 Россия",7,3.5
132,Бургер Кинг,https://www.tripadvisor.ru/Restaurant_Review-g798123-d16813208-Reviews-Burger_King-Lipetsk_Lipetsk_Oblast_Central_Russia.html,,"50 Лет НЛМК, 4а, Липецк 398059 Россия",1,4
133,Славянский,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189349-Reviews-Slavyanskiy-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 251-91-75,"Воронежское шоссе, 30, Липецк 398533 Россия",3,3.5
134,Место встречи,https://www.tripadvisor.ru/Restaurant_Review-g798123-d7184596-Reviews-Mesto_Vstrechi-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 290-00-37,"ул.Титова, 10 ТРЦ Москва, 3 эт., Липецк 398032 Россия",5,3.5
135,Дежавю,https://www.tripadvisor.ru/Restaurant_Review-g798123-d4773189-Reviews-Deja_Vu-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 234-01-42,"ул. Терешковой, д. 26, Липецк 398043 Россия",14,3
136,Пиратская бухта,https://www.tripadvisor.ru/Restaurant_Review-g798123-d15832052-Reviews-Piratskaya_Bukhta-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 220-30-32,"ул. Советская, 64 помещение №1, Липецк 398001 Россия",4,3.5
137,7 Пятниц,https://www.tripadvisor.ru/Restaurant_Review-g798123-d10821539-Reviews-7_Pyatnits-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 224-03-63,"пр. 60-летия СССР, 34a, Липецк 398035 Россия",3,3.5
138,Место встречи,https://www.tripadvisor.ru/Restaurant_Review-g798123-d8471607-Reviews-Mesto_Vstrechi-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 251-90-84,"ул. Водопьянова, 17A, Липецк Россия",3,3.5
139,Жигули,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6744192-Reviews-Zhiguli-Lipetsk_Lipetsk_Oblast_Central_Russia.html,,"Неделина, 22, Липецк 398059 Россия",1,4
140,Очагъ,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189340-Reviews-Ochag-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 237-70-40,"Гагарина, 107а, Липецк 398043 Россия",2,3.5
141,Яки-Тори,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189395-Reviews-Yaki_Tori-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 239-94-42,"Советская, 66, Липецк 398001 Россия",1,4
142,Шоколад,https://www.tripadvisor.ru/Restaurant_Review-g798123-d7277477-Reviews-Shokolad-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 240-66-77,"ул. Папина, д. 6, Липецк 398024 Россия",1,4
143,Бир Холл,https://www.tripadvisor.ru/Restaurant_Review-g798123-d8344697-Reviews-Beer_Hall-Lipetsk_Lipetsk_Oblast_Central_Russia.html,,"Терешковой, 35Б, Липецк 398002 Россия",1,4
144,Траттория,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189369-Reviews-Trattoria-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 232-78-25,"Космонавтов, 98, Липецк 398042 Россия",5,3
145,Толстой Рестобар,https://www.tripadvisor.ru/Restaurant_Review-g798123-d21200689-Reviews-TOLSTOY_Restobar-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 991 555-55-50,"Льва Толстого,  1a, Липецк 398001 Россия",9,3
146,Башня,https://www.tripadvisor.ru/Restaurant_Review-g798123-d7213340-Reviews-Bashnya-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 234-71-47,"Балмочных, 11, Липецк 398002 Россия",1,4
147,Янтарный Двор,https://www.tripadvisor.ru/Restaurant_Review-g798123-d8376970-Reviews-Yantarny_Dvor-Lipetsk_Lipetsk_Oblast_Central_Russia.html,,"ул. Тельмана, 90, Липецк 398002 Россия",1,4
148,Феста,https://www.tripadvisor.ru/Restaurant_Review-g798123-d8346450-Reviews-Festa-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 272-72-00,"9 Мая, 22, Липецк 398017 Россия",2,3.5
149,Охота,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6185062-Reviews-Okhota-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 920 508-35-56,"Петра Великого площадь, 1, Липецк 398001 Россия",4,3.5
150,Истоки,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189269-Reviews-Istoki-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 277-12-03,"Театральная площадь, 1, Липецк 398019 Россия",2,3.5
151,Глория,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189242-Reviews-Gloria-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 278-11-78,"Краснозаводская, 2ж, Липецк 398006 Россия",1,4
152,Гараж,https://www.tripadvisor.ru/Restaurant_Review-g798123-d10085252-Reviews-Garazh-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 220-34-44,"ул. Крайняя, 7, Липецк 398001 Россия",5,3.5
153,Кино,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6744295-Reviews-Kino-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 271-20-70,"Кузнечный пер, 20, Липецк 398050 Россия",1,4
154,Трактиръ,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189376-Reviews-Traktir-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 248-17-85,"Ушинского, 8, Липецк 398007 Россия",2,3.5
155,Страйк,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189363-Reviews-Straik-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 227-88-08,"Липовская, 5, Липецк 398002 Россия",2,3.5
156,Papa Grill,https://www.tripadvisor.ru/Restaurant_Review-g798123-d16814250-Reviews-Papa_Grill-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 920 544-33-38,"Катукова, 51 ТРЦ Ривьера, 3 этаж, Липецк 398004 Россия",3,3
157,Chelsea,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189188-Reviews-Chelsea-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 251-79-67,"Советская, 66, Липецк 398001 Россия",32,3
158,Бургер Кинг,https://www.tripadvisor.ru/Restaurant_Review-g798123-d8345203-Reviews-Burger_King-Lipetsk_Lipetsk_Oblast_Central_Russia.html,,"Советская, 66, Липецк 398001 Россия",5,3
159,Губернская,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189795-Reviews-Gubernskaya-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 277-07-39,"Кузнечная, 8, Липецк 398050 Россия",1,3
160,Вобла,https://www.tripadvisor.ru/Restaurant_Review-g798123-d15038575-Reviews-Vobla-Lipetsk_Lipetsk_Oblast_Central_Russia.html,900-945,"Свиридова, 2, Липецк 398027 Россия",1,3
161,Ясуми,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6539338-Reviews-Yasumi-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 235-70-70,"ул. Космонавтов, д. 22, Липецк 398016 Россия",2,3
162,Хмель да Солод,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6745213-Reviews-Khmel_Da_Solod-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 920 502-77-78,"Гагарина, 15, Липецк 398020 Россия",3,3
163,Узбечка,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189385-Reviews-Uzbechka-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 232-78-25,"Космонавтов, 98а, Липецк 398042 Россия",1,3
164,Спар,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189352-Reviews-Spar-Lipetsk_Lipetsk_Oblast_Central_Russia.html,,"Космонавтов, 14, Липецк 398016 Россия",1,3
165,Садко,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189345-Reviews-Sadko-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 278-10-03,"Петра Смородина, 13а, Липецк 398046 Россия",1,3
166,Никольское,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189314-Reviews-Nikolskoye-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 274-66-28,"Барашева, 1, Липецк 398059 Россия",1,3
167,Звездный,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189257-Reviews-Zvezdny-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 236-60-57,"Терешковой, 13, Липецк 398002 Россия",1,3
168,Аленушка,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189229-Reviews-Alenushka-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 248-11-08,"Ушинского, 9, Липецк 398007 Россия",2,3
169,Апельсин,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189223-Reviews-Apelsin-Lipetsk_Lipetsk_Oblast_Central_Russia.html,,"Победы площадь, 1, Липецк 398001 Россия",1,3
170,Аниме,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189221-Reviews-Anime-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 239-03-37,"Советская, 66, Липецк 398001 Россия",1,3
171,Sushi Ostrov,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189210-Reviews-Sushi_Ostrov-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 920 528-52-81,"Титова, 10, Липецк 398032 Россия",1,3
172,Пит-Стоп,https://www.tripadvisor.ru/Restaurant_Review-g798123-d8562167-Reviews-Pit_Stop-Lipetsk_Lipetsk_Oblast_Central_Russia.html,,"ул. Московская, д. 85, Липецк 398055 Россия",1,3
173,Коктейль Холл,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6743154-Reviews-Cocktail_Hall-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 239-74-29,"Студёновская, 124а, Липецк 398007 Россия",1,3
174,Vaclav Bar,https://www.tripadvisor.ru/Restaurant_Review-g798123-d13378650-Reviews-Vaclav_Bar-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 237-00-95,"ул. Стаханова, 61, Липецк 398004 Россия",2,3
175,Ной,https://www.tripadvisor.ru/Restaurant_Review-g798123-d8348296-Reviews-Noah-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 239-36-39,"Победы проспект, 1, Липецк 398024 Россия",7,3
176,Брюссель Гастрономический Паб,https://www.tripadvisor.ru/Restaurant_Review-g798123-d12690994-Reviews-Bryussel_Gastronomic_Pub-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 920 503-39-96,"ул. Терешковой, 18A, Липецк Россия",11,3
177,People By Coffeeway,https://www.tripadvisor.ru/Restaurant_Review-g798123-d23155474-Reviews-People_By_Coffeeway-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 952 597-48-44,Липецк Россия,2,3
178,White Tiger,https://www.tripadvisor.ru/Restaurant_Review-g798123-d13094264-Reviews-White_Tiger-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 271-41-14,"ул. Советская, д. 66б, Липецк 398001 Россия",2,3
179,Бухарест,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6743920-Reviews-Bukharest-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 271-97-72,"Ленина, 17, Липецк 398050 Россия",3,2.5
180,Анкона,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189226-Reviews-Ankona-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 234-41-62,"Терешковой, 13Б, Липецк 398002 Россия",4,3
181,Масленица,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189312-Reviews-Maslenitsa-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 952 592-46-81,"Советская, 66, Липецк 398001 Россия",3,2.5
182,Час-Пик,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189388-Reviews-Chas_Pik-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 232-40-72,"Московская, 103, Липецк 398055 Россия",3,2.5
183,ShishaGrill,https://www.tripadvisor.ru/Restaurant_Review-g798123-d14139850-Reviews-ShishaGrill-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 271-86-47,"ул.Первомайская 82, Липецк 398001 Россия",6,2.5
184,RusBurger,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189208-Reviews-RusBurger-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 915 553-30-30,"Советская, 66, Липецк 398001 Россия",4,3
185,Поляна,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189346-Reviews-Polyana-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 237-80-18,"60 лет СССР проспект, ст28а, Липецк 398046 Россия",2,2.5
186,Center,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189191-Reviews-Center-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 903 643-93-36,"Петра Великого площадь, 6, Липецк 398059 Россия",1,2
187,ТОМАТО,https://www.tripadvisor.ru/Restaurant_Review-g798123-d17725177-Reviews-Tomato-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 255-98-72,"Петра Смородина, 13а, Липецк 398046 Россия",3,2.5
188,Генацвале,https://www.tripadvisor.ru/Restaurant_Review-g798123-d10483586-Reviews-Genatsvale-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 290-03-06,"ул. Зегеля, 23, Липецк 398050 Россия",29,3
189,Шелковый путь,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189398-Reviews-Shelkovy_Put-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 246-43-75,"60 лет СССР проспект, 34, Липецк 398046 Россия",2,2.5
190,Маска,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189316-Reviews-Maska-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 225-00-55,"Советская, 4, Липецк 398001 Россия",20,3
191,Моrе суши,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189318-Reviews-More_Sushi-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 237-58-89,"Фрунзе, 8, Липецк 398059 Россия",4,2.5
192,Русский аппетит,https://www.tripadvisor.ru/Restaurant_Review-g798123-d6189338-Reviews-Russkiy_Appetite-Lipetsk_Lipetsk_Oblast_Central_Russia.html,,"Победы проспект, 53, Липецк 398024 Россия",2,2.5
193,Сударь,https://www.tripadvisor.ru/Restaurant_Review-g798123-d7213341-Reviews-Sudar-Lipetsk_Lipetsk_Oblast_Central_Russia.html,+7 474 222-78-29,"Советская, 7, Липецк 398001 Россия",7,2.5
